id,target
13157,0.314695163726851
13158,0.20818192135473834
13159,0.22732440187247255
13160,0.28653198659927565
13161,0.2497819635658477
13162,0.25709204839076377
13163,0.23955559150394898
13164,0.3723716168150953
13165,0.31355799556256864
13166,0.3891635476691758
13167,0.2671408331932319
13168,0.1283388419392863
13169,0.42688258862408623
13170,0.36620058351519263
13171,0.2902568567935582
13172,0.2677700406567402
13173,0.2609927902484408
13174,0.2527279197612333
13175,0.30151781509760445
13176,0.4451165135590494
13177,0.25068558134010704
13178,0.263818383529249
13179,0.38716044159483604
13180,0.28653198659927565
13181,0.31355799556256864
13182,0.37929996196856014
13183,0.23005024446348135
13184,0.384700973629422
13185,0.301183175265086
13186,0.3522637685778852
13187,0.39244956071056863
13188,0.2670164720760145
13189,0.27406351790386196
13190,0.3334987004709444
13191,0.263777285638097
13192,0.2680501089301639
13193,0.2382634780245168
13194,0.270786450654699
13195,0.3623096804461146
13196,0.2902568567935582
13197,0.36620058351519263
13198,0.23527126077645694
13199,0.2744440939432045
13200,0.3545186686150045
13201,0.314695163726851
13202,0.28196155201554657
13203,0.4451165135590494
13204,0.2543210077011407
13205,0.3007886507092477
13206,0.30151781509760445
13207,0.3432402600437115
13208,0.3896506470932371
13209,0.35448592275131485
13210,0.26902609701043895
13211,0.29975783497203756
13212,0.15965806165695692
13213,0.2346871352064459
13214,0.384700973629422
13215,0.20818192135473834
13216,0.43672830586146655
13217,0.38716044159483604
13218,0.20818192135473834
13219,0.32104645372258683
13220,0.3415915757452025
13221,0.3954722196949158
13222,0.25660751908428564
13223,0.2641341102882975
13224,0.26111015352026373
13225,0.3304270557484951
13226,0.3000510464984131
13227,0.27214861149678926
13228,0.2561109271839487
13229,0.3837138506258141
13230,0.2603956654229591
13231,0.43277446701612127
13232,0.22525013565680654
13233,0.27087325808446067
13234,0.26558857568925237
13235,0.30422250485987373
13236,0.2380460633158923
13237,0.3427853136654669
13238,0.3190247347309692
13239,0.3000510464984131
13240,0.2380460633158923
13241,0.24241225837937858
13242,0.31355799556256864
13243,0.30050988832847136
13244,0.31870684187825127
13245,0.3302759453905045
13246,0.19837890446339992
13247,0.2177951560163965
13248,0.28061810289332867
13249,0.2818274124441611
13250,0.32505544254413515
13251,0.31515104754860596
13252,0.2527279197612333
13253,0.2380460633158923
13254,0.22732440187247255
13255,0.2609927902484408
13256,0.23527126077645694
13257,0.38401170410115115
13258,0.3723716168150953
13259,0.255656138179899
13260,0.29975783497203756
13261,0.39244956071056863
13262,0.39354260706991745
13263,0.24727346528600103
13264,0.3562435473773563
13265,0.35448592275131485
13266,0.3372628823702273
13267,0.34937574048467884
13268,0.31870684187825127
13269,0.38401170410115115
13270,0.2569840771968431
13271,0.20818192135473834
13272,0.3331570090114979
13273,0.21054886299851014
13274,0.23331764396390023
13275,0.2346871352064459
13276,0.2021563150279145
13277,0.2836289701584723
13278,0.26111015352026373
13279,0.2569840771968431
13280,0.20184337708515512
13281,0.301183175265086
13282,0.2192420245078788
13283,0.2497819635658477
13284,0.261678470612698
13285,0.28196155201554657
13286,0.24653671346995282
13287,0.384700973629422
13288,0.25693514242581367
13289,0.19387904266568995
13290,0.2818274124441611
13291,0.2993651581345563
13292,0.23527126077645694
13293,0.2346871352064459
13294,0.2518117685097989
13295,0.22947982647420168
13296,0.3808258863542247
13297,0.23005024446348135
13298,0.42688258862408623
13299,0.25709204839076377
13300,0.19387904266568995
13301,0.30151781509760445
13302,0.2844393059272835
13303,0.3522637685778852
13304,0.29975783497203756
13305,0.18080713306532437
13306,0.4882541508050964
13307,0.2902568567935582
13308,0.35551740513221247
13309,0.26930151580070466
13310,0.35551740513221247
13311,0.2186903574424643
13312,0.43782644990572234
13313,0.21917200186405164
13314,0.30720058463827166
13315,0.2728110416984929
13316,0.2744440939432045
13317,0.2676676898320667
13318,0.39011995299849084
13319,0.5074348898311958
13320,0.25660751908428564
13321,0.2380460633158923
13322,0.39776895924287153
13323,0.3562435473773563
13324,0.2680501089301639
13325,0.4579148060091736
13326,0.28061810289332867
13327,0.3304270557484951
13328,0.4451165135590494
13329,0.32960880754188376
13330,0.39354260706991745
13331,0.39776895924287153
13332,0.22285795044270384
13333,0.3304270557484951
13334,0.3837138506258141
13335,0.261678470612698
13336,0.22525013565680654
13337,0.2860258529613821
13338,0.2569840771968431
13339,0.2569840771968431
13340,0.22525013565680654
13341,0.2527279197612333
13342,0.3302759453905045
13343,0.2671408331932319
13344,0.2641341102882975
13345,0.2907963176002846
13346,0.381059838485706
13347,0.4486305078758824
13348,0.29867325788759724
13349,0.2527279197612333
13350,0.43672830586146655
13351,0.2518117685097989
13352,0.3808258863542247
13353,0.22550884011207187
13354,0.3970908193643295
13355,0.3054689668330313
13356,0.32960880754188376
13357,0.2723864513722711
13358,0.39011995299849084
13359,0.31168349512725013
13360,0.23331764396390023
13361,0.19246624064559836
13362,0.270786450654699
13363,0.32903206655463907
13364,0.255656138179899
13365,0.3896506470932371
13366,0.22183250418832062
13367,0.28347631566567183
13368,0.5074348898311958
13369,0.2624470639427793
13370,0.2624470639427793
13371,0.26902609701043895
13372,0.2742185114499661
13373,0.29776727011113713
13374,0.24949611066529354
13375,0.34937574048467884
13376,0.38401170410115115
13377,0.18080713306532437
13378,0.2744440939432045
13379,0.32284367148346693
13380,0.2860258529613821
13381,0.3000510464984131
13382,0.2569840771968431
13383,0.22312421315077421
13384,0.2680501089301639
13385,0.3427334707051101
13386,0.25250810360128634
13387,0.261678470612698
13388,0.3427853136654669
13389,0.2926418045226162
13390,0.28061810289332867
13391,0.2527279197612333
13392,0.2926418045226162
13393,0.32903206655463907
13394,0.3723716168150953
13395,0.29985700014433925
13396,0.28196155201554657
13397,0.37929996196856014
13398,0.3331570090114979
13399,0.19499350488304815
13400,0.32616854641548226
13401,0.2608011156870144
13402,0.24727346528600103
13403,0.3954722196949158
13404,0.2742185114499661
13405,0.29067255890278443
13406,0.2993651581345563
13407,0.32622239297494465
13408,0.36620058351519263
13409,0.31466524388832917
13410,0.2346871352064459
13411,0.27402795250238643
13412,0.3562435473773563
13413,0.3236088682996232
13414,0.3837138506258141
13415,0.26111015352026373
13416,0.22312421315077421
13417,0.2836289701584723
13418,0.27735406022583303
13419,0.31168349512725013
13420,0.18672507020087425
13421,0.25068558134010704
13422,0.4486305078758824
13423,0.25575495831820405
13424,0.30329043443994746
13425,0.28347631566567183
13426,0.22947982647420168
13427,0.26902609701043895
13428,0.3203274023253981
13429,0.19387904266568995
13430,0.42763849045925695
13431,0.3545186686150045
13432,0.25575495831820405
13433,0.2723864513722711
13434,0.32960880754188376
13435,0.3837138506258141
13436,0.3954722196949158
13437,0.38716044159483604
13438,0.27735406022583303
13439,0.43672830586146655
13440,0.18672507020087425
13441,0.2671408331932319
13442,0.2569840771968431
13443,0.2677700406567402
13444,0.35595145518047555
13445,0.24641985706841027
13446,0.1283388419392863
13447,0.2192420245078788
13448,0.3562435473773563
13449,0.2766684841582746
13450,0.2497819635658477
13451,0.314695163726851
13452,0.34937574048467884
13453,0.27087325808446067
13454,0.29025163731277803
13455,0.25660751908428564
13456,0.26930151580070466
13457,0.28061810289332867
13458,0.3660571085049955
13459,0.33773173413016006
13460,0.3891635476691758
13461,0.32505544254413515
13462,0.384700973629422
13463,0.3302759453905045
13464,0.29924468572040513
13465,0.32960880754188376
13466,0.38401170410115115
13467,0.305493284150645
13468,0.3409491478615402
13469,0.384700973629422
13470,0.30151781509760445
13471,0.3830296001295692
13472,0.25273106799180917
13473,0.3331570090114979
13474,0.29025163731277803
13475,0.2608011156870144
13476,0.35595145518047555
13477,0.2380460633158923
13478,0.2680501089301639
13479,0.26930151580070466
13480,0.3522637685778852
13481,0.2860258529613821
13482,0.22183250418832062
13483,0.2380460633158923
13484,0.3562435473773563
13485,0.25660751908428564
13486,0.3054689668330313
13487,0.21917200186405164
13488,0.3891635476691758
13489,0.26482454359856106
13490,0.2186903574424643
13491,0.29025163731277803
13492,0.43782644990572234
13493,0.2177951560163965
13494,0.3541075473655251
13495,0.31664740377145234
13496,0.30489869776568285
13497,0.24727346528600103
13498,0.27087325808446067
13499,0.1868426977671691
13500,0.3427853136654669
13501,0.21917200186405164
13502,0.270786450654699
13503,0.31879237106721303
13504,0.39354260706991745
13505,0.3415915757452025
13506,0.2346871352064459
13507,0.2670164720760145
13508,0.27735406022583303
13509,0.27406351790386196
13510,0.2676676898320667
13511,0.29985700014433925
13512,0.29351718448090297
13513,0.24241225837937858
13514,0.25660751908428564
13515,0.20069735297585553
13516,0.29351718448090297
13517,0.40052181515538426
13518,0.1283388419392863
13519,0.29025163731277803
13520,0.2803892997350607
13521,0.22947982647420168
13522,0.40052181515538426
13523,0.2658111697956354
13524,0.32960880754188376
13525,0.2531926060134321
13526,0.3372628823702273
13527,0.15965806165695692
13528,0.30106056025244643
13529,0.32284367148346693
13530,0.314695163726851
13531,0.2728110416984929
13532,0.27087325808446067
13533,0.3121990700689383
13534,0.22285795044270384
13535,0.22183250418832062
13536,0.27723529749331544
13537,0.3022273718529475
13538,0.23691505961795833
13539,0.20184337708515512
13540,0.28653198659927565
13541,0.28454438290426476
13542,0.28196155201554657
13543,0.2504452239328883
13544,0.2934180197116357
13545,0.38015007274946855
13546,0.27402795250238643
13547,0.18711783823965267
13548,0.38015007274946855
13549,0.30106056025244643
13550,0.2186903574424643
13551,0.31664740377145234
13552,0.2531926060134321
13553,0.2907963176002846
13554,0.15965806165695692
13555,0.39267282458650576
13556,0.27402795250238643
13557,0.39267282458650576
13558,0.381059838485706
13559,0.2382634780245168
13560,0.25250810360128634
13561,0.19837890446339992
13562,0.22285795044270384
13563,0.22550884011207187
13564,0.32284367148346693
13565,0.29067255890278443
13566,0.3896506470932371
13567,0.2970508351462817
13568,0.43672830586146655
13569,0.19499350488304815
13570,0.29025163731277803
13571,0.30720058463827166
13572,0.2818274124441611
13573,0.2744440939432045
13574,0.2382634780245168
13575,0.32903206655463907
13576,0.27402795250238643
13577,0.2902568567935582
13578,0.23005024446348135
13579,0.24727346528600103
13580,0.384700973629422
13581,0.27723529749331544
13582,0.4486305078758824
13583,0.32505544254413515
13584,0.2907963176002846
13585,0.2561109271839487
13586,0.24653671346995282
13587,0.23005024446348135
13588,0.2970508351462817
13589,0.25575495831820405
13590,0.35887763439078957
13591,0.20818192135473834
13592,0.263777285638097
13593,0.25210121267225183
13594,0.2543210077011407
13595,0.31168349512725013
13596,0.32104645372258683
13597,0.2074910361667856
13598,0.24653671346995282
13599,0.3660571085049955
13600,0.3541075473655251
13601,0.36620058351519263
13602,0.31466524388832917
13603,0.3723716168150953
13604,0.22525013565680654
13605,0.22312421315077421
13606,0.42763849045925695
13607,0.3331570090114979
13608,0.2624470639427793
13609,0.3562435473773563
13610,0.32622239297494465
13611,0.23527126077645694
13612,0.4486305078758824
13613,0.2177951560163965
13614,0.3331570090114979
13615,0.31664740377145234
13616,0.4579148060091736
13617,0.1868426977671691
13618,0.25210121267225183
13619,0.5074348898311958
13620,0.2993651581345563
13621,0.25575495831820405
13622,0.35448592275131485
13623,0.1868426977671691
13624,0.37929996196856014
13625,0.3293128746943429
13626,0.2531926060134321
13627,0.2543210077011407
13628,0.36453582679895
13629,0.27723529749331544
13630,0.3562435473773563
13631,0.3190247347309692
13632,0.32616854641548226
13633,0.19499350488304815
13634,0.30329043443994746
13635,0.314695163726851
13636,0.2641341102882975
13637,0.18711783823965267
13638,0.301183175265086
13639,0.2186903574424643
13640,0.3808258863542247
13641,0.27735406022583303
13642,0.31789182632036994
13643,0.24727346528600103
13644,0.29776727011113713
13645,0.25068558134010704
13646,0.32505544254413515
13647,0.18080713306532437
13648,0.3304270557484951
13649,0.31789182632036994
13650,0.29025163731277803
13651,0.33743567625574206
13652,0.18672507020087425
13653,0.3954722196949158
13654,0.2744440939432045
13655,0.28454438290426476
13656,0.33108918619718725
13657,0.39776895924287153
13658,0.2676676898320667
13659,0.2504452239328883
13660,0.3293128746943429
13661,0.23955559150394898
13662,0.2844393059272835
13663,0.2742185114499661
13664,0.22550884011207187
13665,0.2670164720760145
13666,0.32104645372258683
13667,0.31722460313605855
13668,0.2608011156870144
13669,0.20184337708515512
13670,0.3304270557484951
13671,0.2677700406567402
13672,0.2609927902484408
13673,0.2860258529613821
13674,0.38015007274946855
13675,0.2603956654229591
13676,0.2860258529613821
13677,0.29867325788759724
13678,0.39011995299849084
13679,0.2907963176002846
13680,0.35595145518047555
13681,0.2518117685097989
13682,0.38716044159483604
13683,0.28061810289332867
13684,0.25235949087768156
13685,0.255656138179899
13686,0.301183175265086
13687,0.264465332015871
13688,0.39776895924287153
13689,0.2527279197612333
13690,0.22285795044270384
13691,0.22525013565680654
13692,0.21054886299851014
13693,0.3372628823702273
13694,0.18080713306532437
13695,0.40052181515538426
13696,0.1534338067027219
13697,0.2531926060134321
13698,0.2192420245078788
13699,0.255656138179899
13700,0.22732440187247255
13701,0.40052181515538426
13702,0.263818383529249
13703,0.27735406022583303
13704,0.4579148060091736
13705,0.27402795250238643
13706,0.2970508351462817
13707,0.384700973629422
13708,0.29025163731277803
13709,0.261678470612698
13710,0.39244956071056863
13711,0.26111015352026373
13712,0.25210121267225183
13713,0.32505544254413515
13714,0.33108918619718725
13715,0.2671408331932319
13716,0.2624470639427793
13717,0.3432402600437115
13718,0.25509864781632446
13719,0.22312421315077421
13720,0.4579148060091736
13721,0.3070770032530092
13722,0.32284367148346693
13723,0.22312421315077421
13724,0.23005024446348135
13725,0.25575495831820405
13726,0.25235949087768156
13727,0.2543210077011407
13728,0.32622239297494465
13729,0.2518117685097989
13730,0.19499350488304815
13731,0.23005024446348135
13732,0.2504452239328883
13733,0.3541075473655251
13734,0.32284367148346693
13735,0.2394990113001852
13736,0.22183250418832062
13737,0.18672507020087425
13738,0.2836289701584723
13739,0.35887763439078957
13740,0.2907963176002846
13741,0.31870684187825127
13742,0.26111015352026373
13743,0.19837890446339992
13744,0.2730422374709064
13745,0.2728110416984929
13746,0.24641985706841027
13747,0.25210121267225183
13748,0.31466524388832917
13749,0.2766684841582746
13750,0.30720058463827166
13751,0.32104645372258683
13752,0.3070770032530092
13753,0.24727346528600103
13754,0.25235949087768156
13755,0.263818383529249
13756,0.2518117685097989
13757,0.31515104754860596
13758,0.29776727011113713
13759,0.263777285638097
13760,0.43277446701612127
13761,0.15965806165695692
13762,0.19387904266568995
13763,0.20818192135473834
13764,0.25250810360128634
13765,0.2766684841582746
13766,0.3891635476691758
13767,0.36453582679895
13768,0.30489869776568285
13769,0.33108918619718725
13770,0.25470207514661536
13771,0.32505544254413515
13772,0.2803892997350607
13773,0.2934180197116357
13774,0.3808258863542247
13775,0.24949611066529354
13776,0.27087325808446067
13777,0.30151781509760445
13778,0.29975783497203756
13779,0.25235949087768156
13780,0.2074910361667856
13781,0.30489869776568285
13782,0.2504452239328883
13783,0.25709204839076377
13784,0.3808258863542247
13785,0.20818192135473834
13786,0.32505544254413515
13787,0.2676676898320667
13788,0.2543210077011407
13789,0.3837138506258141
13790,0.3190247347309692
13791,0.39354260706991745
13792,0.2074910361667856
13793,0.42763849045925695
13794,0.35551740513221247
13795,0.39267282458650576
13796,0.23005024446348135
13797,0.29924468572040513
13798,0.2970508351462817
13799,0.4486305078758824
13800,0.3830296001295692
13801,0.2186903574424643
13802,0.36620058351519263
13803,0.2569840771968431
13804,0.29776727011113713
13805,0.25470207514661536
13806,0.26558857568925237
13807,0.3660571085049955
13808,0.2818274124441611
13809,0.25273106799180917
13810,0.25660751908428564
13811,0.28454438290426476
13812,0.26930151580070466
13813,0.19387904266568995
13814,0.2744440939432045
13815,0.24727346528600103
13816,0.39776895924287153
13817,0.19246624064559836
13818,0.1868426977671691
13819,0.15965806165695692
13820,0.25509864781632446
13821,0.3427853136654669
13822,0.22312421315077421
13823,0.2723864513722711
13824,0.29351718448090297
13825,0.2993651581345563
13826,0.2608011156870144
13827,0.2926418045226162
13828,0.27087325808446067
13829,0.31879237106721303
13830,0.29776727011113713
13831,0.34937574048467884
13832,0.3723716168150953
13833,0.2766684841582746
13834,0.2728110416984929
13835,0.22183250418832062
13836,0.31515104754860596
13837,0.3022273718529475
13838,0.2680501089301639
13839,0.23955559150394898
13840,0.30489869776568285
13841,0.2934180197116357
13842,0.31355799556256864
13843,0.3837138506258141
13844,0.25575495831820405
13845,0.39267282458650576
13846,0.27214861149678926
13847,0.23691505961795833
13848,0.23335746394417253
13849,0.2641341102882975
13850,0.2993651581345563
13851,0.2561109271839487
13852,0.28061810289332867
13853,0.3660571085049955
13854,0.28653198659927565
13855,0.2671408331932319
13856,0.3830296001295692
13857,0.43782644990572234
13858,0.29579566366397914
13859,0.2624470639427793
13860,0.26111015352026373
13861,0.2569840771968431
13862,0.38015007274946855
13863,0.32960880754188376
13864,0.29776727011113713
13865,0.3808258863542247
13866,0.25509864781632446
13867,0.3415915757452025
13868,0.255656138179899
13869,0.2518117685097989
13870,0.26111015352026373
13871,0.3070770032530092
13872,0.32616854641548226
13873,0.2561109271839487
13874,0.3415915757452025
13875,0.39011995299849084
13876,0.2074910361667856
13877,0.2728110416984929
13878,0.22732440187247255
13879,0.29924468572040513
13880,0.36453582679895
13881,0.21054886299851014
13882,0.21054886299851014
13883,0.2742185114499661
13884,0.3954722196949158
13885,0.29985700014433925
13886,0.2818274124441611
13887,0.24241225837937858
13888,0.4882541508050964
13889,0.39354260706991745
13890,0.2569840771968431
13891,0.28454438290426476
13892,0.29351718448090297
13893,0.25509864781632446
13894,0.19246624064559836
13895,0.28454438290426476
13896,0.39267282458650576
13897,0.33089367642119427
13898,0.22550884011207187
13899,0.4882541508050964
13900,0.26902609701043895
13901,0.3830296001295692
13902,0.23527126077645694
13903,0.23335746394417253
13904,0.16697010177518493
13905,0.2527279197612333
13906,0.2074910361667856
13907,0.32505544254413515
13908,0.2818274124441611
13909,0.2723864513722711
13910,0.32616854641548226
13911,0.3409491478615402
13912,0.2382634780245168
13913,0.25660751908428564
13914,0.3293128746943429
13915,0.3236088682996232
13916,0.24727346528600103
13917,0.37929996196856014
13918,0.25235949087768156
13919,0.301183175265086
13920,0.39267282458650576
13921,0.22525013565680654
13922,0.2346871352064459
13923,0.31181162252149963
13924,0.3522637685778852
13925,0.19387904266568995
13926,0.2836289701584723
13927,0.18080713306532437
13928,0.23331764396390023
13929,0.2497819635658477
13930,0.43782644990572234
13931,0.2379529996532411
13932,0.2680501089301639
13933,0.3522637685778852
13934,0.3545186686150045
13935,0.264465332015871
13936,0.2569840771968431
13937,0.28347631566567183
13938,0.2379529996532411
13939,0.28454438290426476
13940,0.31355799556256864
13941,0.3203274023253981
13942,0.39354260706991745
13943,0.29924468572040513
13944,0.20184337708515512
13945,0.3675512608053531
13946,0.264465332015871
13947,0.2677700406567402
13948,0.261678470612698
13949,0.28061810289332867
13950,0.2934180197116357
13951,0.25962082651788926
13952,0.3236088682996232
13953,0.2379529996532411
13954,0.3302759453905045
13955,0.2902568567935582
13956,0.31181162252149963
13957,0.30329043443994746
13958,0.2677700406567402
13959,0.30720058463827166
13960,0.3022273718529475
13961,0.2766684841582746
13962,0.3000510464984131
13963,0.3545186686150045
13964,0.2531926060134321
13965,0.22732440187247255
13966,0.31879237106721303
13967,0.42763849045925695
13968,0.28347631566567183
13969,0.263777285638097
13970,0.3723716168150953
13971,0.27402795250238643
13972,0.32622239297494465
13973,0.2676676898320667
13974,0.2676676898320667
13975,0.3302759453905045
13976,0.2624470639427793
13977,0.25575495831820405
13978,0.31515104754860596
13979,0.27087325808446067
13980,0.384700973629422
13981,0.37929996196856014
13982,0.21054886299851014
13983,0.301183175265086
13984,0.25660751908428564
13985,0.2021563150279145
13986,0.2818274124441611
13987,0.39776895924287153
13988,0.33773173413016006
13989,0.18288727645142894
13990,0.23955559150394898
13991,0.31355799556256864
13992,0.28653198659927565
13993,0.20184337708515512
13994,0.2608011156870144
13995,0.24653671346995282
13996,0.36620058351519263
13997,0.30422250485987373
13998,0.28196155201554657
13999,0.28454438290426476
14000,0.33773173413016006
14001,0.39011995299849084
14002,0.21917200186405164
14003,0.2382634780245168
14004,0.2527279197612333
14005,0.5074348898311958
14006,0.3660571085049955
14007,0.3415915757452025
14008,0.3293128746943429
14009,0.2676676898320667
14010,0.2394990113001852
14011,0.24653671346995282
14012,0.22732440187247255
14013,0.35448592275131485
14014,0.2382634780245168
14015,0.2730422374709064
14016,0.39244956071056863
14017,0.38401170410115115
14018,0.30720058463827166
14019,0.2803892997350607
14020,0.3236088682996232
14021,0.29579566366397914
14022,0.2803892997350607
14023,0.3007886507092477
14024,0.2382634780245168
14025,0.33773173413016006
14026,0.22947982647420168
14027,0.19387904266568995
14028,0.4451165135590494
14029,0.20069735297585553
14030,0.19246624064559836
14031,0.2844393059272835
14032,0.3203274023253981
14033,0.2624470639427793
14034,0.2608011156870144
14035,0.2497819635658477
14036,0.2346871352064459
14037,0.39244956071056863
14038,0.29924468572040513
14039,0.22550884011207187
14040,0.25693514242581367
14041,0.2836289701584723
14042,0.2766684841582746
14043,0.1283388419392863
14044,0.30720058463827166
14045,0.20184337708515512
14046,0.29867325788759724
14047,0.263777285638097
14048,0.24727346528600103
14049,0.1283388419392863
14050,0.31515104754860596
14051,0.38401170410115115
14052,0.3302759453905045
14053,0.18080713306532437
14054,0.3334987004709444
14055,0.3022273718529475
14056,0.384700973629422
14057,0.29579566366397914
14058,0.2582410307574455
14059,0.2728110416984929
14060,0.3022273718529475
14061,0.30050988832847136
14062,0.35595145518047555
14063,0.3334987004709444
14064,0.32284367148346693
14065,0.31789182632036994
14066,0.3409491478615402
14067,0.26930151580070466
14068,0.29985700014433925
14069,0.27239818449677816
14070,0.20818192135473834
14071,0.255656138179899
14072,0.15965806165695692
14073,0.23955559150394898
14074,0.3427334707051101
14075,0.2676676898320667
14076,0.4486305078758824
14077,0.26482454359856106
14078,0.22525013565680654
14079,0.4579148060091736
14080,0.27239818449677816
14081,0.3007886507092477
14082,0.3723716168150953
14083,0.2934180197116357
14084,0.26930151580070466
14085,0.29025163731277803
14086,0.25210121267225183
14087,0.22525013565680654
14088,0.2907963176002846
14089,0.35595145518047555
14090,0.31355799556256864
14091,0.381059838485706
14092,0.2641341102882975
14093,0.35595145518047555
14094,0.26111015352026373
14095,0.2926418045226162
14096,0.29579566366397914
14097,0.1283388419392863
14098,0.264465332015871
14099,0.2744440939432045
14100,0.20184337708515512
14101,0.30050988832847136
14102,0.25250810360128634
14103,0.15965806165695692
14104,0.39776895924287153
14105,0.2693877802930828
14106,0.23331764396390023
14107,0.3541075473655251
14108,0.32104645372258683
14109,0.25660751908428564
14110,0.24241225837937858
14111,0.31722460313605855
14112,0.32622239297494465
14113,0.3302759453905045
14114,0.25693514242581367
14115,0.28347631566567183
14116,0.3891635476691758
14117,0.28196155201554657
14118,0.26111015352026373
14119,0.23335746394417253
14120,0.28653198659927565
14121,0.3372628823702273
14122,0.20818192135473834
14123,0.2902568567935582
14124,0.31722460313605855
14125,0.29975783497203756
14126,0.3304270557484951
14127,0.263777285638097
14128,0.29579566366397914
14129,0.22550884011207187
14130,0.32622239297494465
14131,0.38015007274946855
14132,0.3334987004709444
14133,0.2561109271839487
14134,0.42688258862408623
14135,0.30489869776568285
14136,0.2518117685097989
14137,0.39011995299849084
14138,0.27087325808446067
14139,0.2531926060134321
14140,0.25210121267225183
14141,0.22312421315077421
14142,0.35595145518047555
14143,0.42688258862408623
14144,0.29025163731277803
14145,0.3921749113685685
14146,0.24429487798367108
14147,0.2527279197612333
14148,0.25250810360128634
14149,0.2380460633158923
14150,0.33773173413016006
14151,0.2074910361667856
14152,0.2818274124441611
14153,0.33773173413016006
14154,0.35448592275131485
14155,0.38401170410115115
14156,0.24653671346995282
14157,0.3545186686150045
14158,0.2860258529613821
14159,0.30422250485987373
14160,0.19387904266568995
14161,0.36620058351519263
14162,0.3190247347309692
14163,0.22183250418832062
14164,0.22183250418832062
14165,0.27723529749331544
14166,0.3302759453905045
14167,0.25693514242581367
14168,0.35595145518047555
14169,0.31515104754860596
14170,0.2382634780245168
